,Simulation Id,Flow Id,TX bitrate kbit/s,RX bitrate kbit/s,Mean Delay ms,Packet Loss Ratio %
8832,78,29,527920.5715132841,528771.5505709363,0.0025831803278688523,0.0
8833,78,30,527927.9596275099,528310.6867724379,0.002720886917960089,0.0
8834,78,31,527927.9596275099,471295.5922141767,0.0726571072319202,0.08551881413911061
8835,78,32,527927.9596275099,513001.39402552723,0.016035812356979408,0.017977528089887642
8836,78,33,527936.2710674157,499370.542486666,0.023609382422802853,0.04318181818181818
8837,78,34,527936.2710674157,442126.6642974619,0.04555235531628533,0.15279361459521096
8838,78,35,527936.2710674157,466973.71732544113,0.0851908396946565,0.08710801393728224
8839,78,36,527944.6132517861,440219.641430764,0.04356607387140903,0.15295480880648898
8840,78,37,527979.714835588,435228.4763369333,0.05784486803519062,0.1580246913580247
8841,78,38,527990.1625659905,528150.5512791352,0.0051474173806609555,0.0
8842,78,39,528009.0997785166,465835.568881174,0.07603730272596844,0.09831824062095731
8843,78,40,528019.8317307691,429675.81360853766,0.0601045813586098,0.16819973718791065
8844,78,41,528019.8317307691,469580.01197265193,0.0438040579710145,0.10505836575875487
8845,78,42,528030.0597953416,529055.5086029564,0.0026085546875,0.0
8846,78,43,528030.0597953416,496979.3612319668,0.028472361111111115,0.047619047619047616
8847,78,44,528030.0597953416,462163.20927540667,0.06485156482861401,0.10652463382157124
8848,78,45,528042.2185430464,496708.1651146701,0.025803389830508477,0.04838709677419355
8849,78,46,528042.2185430464,458254.85486814805,0.0859545038167939,0.10150891632373114
8850,78,47,528042.2185430464,456937.5421056228,0.10193353846153846,0.10220994475138122
8851,78,48,528053.1523035622,424803.3317908375,0.05638487394957984,0.1893732970027248
8852,78,49,528065.3268429533,473700.0945629648,0.043833180428134555,0.08913649025069638
8853,78,50,528077.0112308045,529196.1911122545,0.0027266063977746872,0.0
8854,78,51,528077.0112308045,509884.052137309,0.019383092485549133,0.02535211267605634
8855,78,52,528089.092243277,493027.8884462151,0.027416212121212123,0.05172413793103448
8856,78,53,528116.4141436741,415752.93583338737,0.059220411985018734,0.2065378900445765
8857,78,54,528116.4141436741,528481.5397924805,0.002560966325036603,0.0
8858,78,55,528130.8302238806,413868.28760674584,0.0580455938697318,0.2006125574272588
8859,78,56,528130.8302238806,447279.5442175998,0.11634141592920355,0.11442006269592477
8860,78,57,528161.3372093022,408775.1800982647,0.06139619238476954,0.20793650793650795
8861,78,58,528161.3372093022,528304.3156438065,0.002913266253869969,0.0
8862,78,59,528161.3372093022,467325.7254992759,0.04773719298245614,0.0995260663507109
8863,78,60,528193.1424370434,444747.7309392984,0.10676743295019157,0.12562814070351758
8864,78,61,528193.1424370434,528117.3594132029,0.0028673311897106112,0.0
8865,78,62,528209.4557349972,506547.4828030695,0.019799486301369865,0.029900332225913623
8866,78,63,528209.4557349972,444935.2119915034,0.08357446393762184,0.13490725126475547
8867,78,64,528226.4248164346,528228.7713290307,0.002561675041876047,0.0
8868,78,65,528226.4248164346,399526.48712636874,0.07074911111111111,0.22413793103448276
8869,78,66,528226.4248164346,461466.54310153937,0.054036276391554706,0.1094017094017094
8870,78,67,528246.5150403521,528572.4444593176,0.005760290598290598,0.0
8871,78,68,528285.435267857,528284.2836995071,0.0025416042780748663,0.0
8872,78,69,528305.5853800883,387349.51612614706,0.0944635910224439,0.24053030303030304
8873,78,70,528351.5621717758,528725.4840133695,0.0025303435114503816,0.0
8874,78,71,528351.5621717758,424066.919554898,0.1507552380952381,0.14807302231237324
8875,78,72,528375.9862975412,481360.1652178089,0.03878491379310345,0.07569721115537849
8876,78,73,528375.9862975412,529600.6397808655,0.00555515625,0.0
8877,78,74,528400.292577199,528397.7073410586,0.00268832,0.0
8878,78,75,528425.7966517191,479711.6884296811,0.03814977272727273,0.081419624217119
8879,78,76,528425.7966517191,418322.8051594356,0.16152239583333336,0.16521739130434782
8880,78,77,528453.947368421,528457.3783157351,0.0024899789473684215,0.0
8881,78,78,528453.947368421,529312.0748672206,0.005226126315789474,0.0
8882,78,79,528453.947368421,365291.90663524944,0.11003689024390245,0.27912087912087913
8883,78,80,528484.3488668881,419175.0751594653,0.11262868852459017,0.18120805369127516
8884,78,81,528484.3488668881,413401.5125609358,0.17185512465373962,0.16820276497695852
